customer_id,birth_year,annual_income,num_children,num_teenagers,days_since_last_purchase,has_recent_complaint,spend_wine,spend_fruits,spend_meat,spend_fish,spend_sweets,spend_gold,num_discount_purchases,num_web_purchases,num_catalog_purchases,num_store_purchases,web_visits_last_month,accepted_campaign_1,accepted_campaign_2,accepted_campaign_3,accepted_campaign_4,accepted_campaign_5,accepted_last_campaign,education_level_2n Cycle,education_level_Basic,education_level_Graduation,education_level_Master,education_level_PhD,marital_status_Absurd,marital_status_Alone,marital_status_Divorced,marital_status_Married,marital_status_Single,marital_status_Together,marital_status_Widow,marital_status_YOLO,age,total_spend,total_purchases,family_size
5623.0,1980.0,31535.0,1.0,0.0,95.0,0.0,15.0,4.0,13.0,0.0,0.0,19.0,1.0,1.0,1.0,2.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,False,True,False,False,False,False,True,False,False,False,False,45.0,51.0,4.0,1.0
5832.0,1960.0,92556.0,0.0,0.0,32.0,0.0,493.0,81.0,352.0,120.5,23.0,28.0,0.0,3.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,True,False,False,65.0,1263.0,21.0,0.0
5544.0,1970.0,67384.0,0.0,1.0,32.0,0.0,957.0,40.0,175.0,120.5,53.0,107.0,2.0,7.0,8.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,55.0,1490.0,20.0,1.0
6417.0,1971.0,80573.0,0.0,0.0,85.0,0.0,829.0,81.0,430.0,60.0,81.0,15.0,1.0,4.0,6.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,True,False,False,54.0,1564.0,23.0,0.0
5831.0,1967.0,77870.0,0.0,1.0,93.0,0.0,1017.0,50.0,500.0,65.0,50.0,126.5,3.0,5.0,5.0,5.0,8.0,1.0,0.0,0.0,1.0,0.0,1.0,False,False,True,False,False,False,False,False,True,False,False,False,False,58.0,1815.0,15.0,1.0
7101.0,1963.0,52278.0,0.0,1.0,24.0,0.0,953.0,0.0,71.0,0.0,0.0,126.5,6.0,10.0,5.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,62.0,1198.0,25.0,1.0
10176.0,1968.0,57107.0,0.0,1.0,44.0,0.0,159.0,0.0,120.0,0.0,0.0,126.5,6.0,4.0,4.0,8.0,8.0,0.0,1.0,0.0,1.0,0.0,1.0,False,False,True,False,False,False,False,False,False,True,False,False,False,57.0,416.0,16.0,1.0
2326.0,1990.0,18929.0,0.0,0.0,15.0,0.0,32.0,0.0,8.0,23.0,4.0,18.0,1.0,1.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,35.0,85.0,5.0,0.0
4385.0,1981.0,36038.0,1.0,0.0,82.0,0.0,23.0,0.0,15.0,0.0,2.0,7.0,2.0,3.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,True,False,False,False,44.0,47.0,6.0,1.0
2929.0,1976.0,20180.0,0.0,0.0,27.0,0.0,18.0,42.0,24.0,15.0,20.0,18.0,1.0,2.0,1.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,49.0,137.0,7.0,0.0
10686.0,1965.0,34230.0,1.0,1.0,72.0,0.0,15.0,0.0,4.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,True,False,False,60.0,21.0,3.0,2.0
2546.0,1977.0,31878.0,0.0,1.0,7.0,0.0,23.0,4.0,5.0,10.0,5.0,23.0,1.0,1.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,48.0,70.0,5.0,1.0
3283.0,1972.0,70932.0,0.0,1.0,57.0,0.0,200.0,81.0,100.0,46.0,81.0,126.5,2.0,6.0,2.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,53.0,909.0,20.0,1.0
3138.0,1956.0,91249.0,0.0,0.0,84.0,0.0,1225.0,27.0,119.0,71.0,81.0,27.0,0.0,7.0,9.0,6.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,False,False,True,False,False,False,False,False,False,True,False,False,False,69.0,1676.0,22.0,0.0
4994.0,1943.0,77598.0,0.0,0.0,53.0,0.0,1193.0,33.0,281.0,120.5,66.0,33.0,1.0,7.0,5.0,13.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False,False,True,False,False,False,False,False,True,False,False,False,82.0,1735.0,25.0,0.0
7966.0,1959.0,80982.0,1.0,1.0,48.0,1.0,505.0,81.0,401.0,104.0,22.0,22.0,3.0,11.0,5.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,66.0,1191.0,27.0,2.0
3112.0,1977.0,22701.0,1.0,0.0,2.0,0.0,2.0,4.0,9.0,0.0,4.0,5.0,1.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,False,False,True,False,False,False,False,48.0,24.0,4.0,1.0
10872.0,1969.0,55212.0,0.0,1.0,65.0,0.0,1103.0,0.0,45.0,0.0,0.0,34.0,3.0,4.0,2.0,11.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,56.0,1182.0,17.0,1.0
2181.0,1970.0,70617.0,0.0,0.0,45.0,0.0,353.0,61.0,556.0,40.0,46.0,27.0,1.0,3.0,3.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,55.0,1280.0,13.0,0.0
1867.0,1957.0,64849.0,0.0,0.0,42.0,0.0,652.0,48.0,350.0,94.0,81.0,108.0,1.0,9.0,3.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,True,False,False,False,False,False,False,True,False,False,False,68.0,1336.0,18.0,0.0
1518.0,1965.0,62694.0,1.0,1.0,29.0,0.0,379.0,6.0,157.0,25.0,81.0,91.0,5.0,9.0,3.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,60.0,749.0,19.0,2.0
5734.0,1974.0,61917.0,1.0,1.0,83.0,0.0,46.0,4.0,36.0,2.0,2.0,1.0,1.0,2.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,51.0,91.0,6.0,2.0
2878.0,1947.0,67472.0,0.0,1.0,93.0,0.0,162.0,31.0,127.0,8.0,17.0,69.0,2.0,4.0,2.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,78.0,414.0,13.0,1.0
1458.0,1982.0,21059.0,1.0,0.0,40.0,0.0,8.0,3.0,19.0,3.0,3.0,8.0,3.0,3.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,False,False,True,False,False,False,False,43.0,44.0,6.0,1.0
7007.0,1968.0,29543.0,2.0,0.0,47.0,0.0,17.0,3.0,18.0,3.0,4.0,18.0,2.0,3.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,False,False,True,False,False,False,False,57.0,63.0,6.0,2.0
6200.0,1951.0,75903.0,0.0,1.0,50.0,0.0,340.0,81.0,185.0,120.5,38.0,100.0,2.0,6.0,6.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,74.0,901.0,21.0,1.0
1403.0,1975.0,34984.0,1.0,1.0,40.0,0.0,8.0,4.0,15.0,3.0,5.0,3.0,2.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,True,False,False,50.0,38.0,4.0,2.0
4827.0,1956.0,54998.0,0.0,1.0,3.0,0.0,154.0,22.0,202.0,39.0,30.0,8.0,5.0,4.0,2.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,True,False,False,False,False,True,False,False,False,69.0,455.0,15.0,1.0
6250.0,1949.0,54356.0,0.0,1.0,62.0,0.0,710.0,15.0,30.0,20.0,0.0,0.0,3.0,11.0,2.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,True,False,False,False,False,False,False,True,False,76.0,775.0,21.0,1.0
9291.0,1959.0,34242.0,0.0,1.0,25.0,0.0,8.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,False,False,True,False,False,False,False,66.0,15.0,3.0,1.0
2478.0,1973.0,25410.0,1.0,0.0,48.0,0.0,2.0,2.0,4.0,13.0,13.0,4.0,1.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,52.0,38.0,5.0,1.0
1139.0,1984.0,73356.0,0.0,0.0,56.0,0.0,1050.0,14.0,322.0,0.0,14.0,112.0,1.0,5.0,10.0,5.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,False,False,False,False,True,False,False,False,True,False,False,False,False,41.0,1512.0,21.0,0.0
5138.0,1950.0,28320.0,0.0,1.0,68.0,0.0,19.0,1.0,14.0,3.0,2.0,4.0,1.0,1.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,75.0,43.0,4.0,1.0
5393.0,1977.0,23763.0,1.0,0.0,64.0,0.0,22.0,0.0,6.0,6.0,2.0,6.0,1.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,48.0,42.0,4.0,1.0
10413.0,1984.0,72570.0,0.0,0.0,67.0,0.0,274.0,81.0,216.0,120.5,81.0,126.5,1.0,4.0,6.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,41.0,1089.0,22.0,0.0
5015.0,1976.0,34529.0,1.0,0.0,94.0,0.0,68.0,6.0,38.0,3.0,6.0,41.0,2.0,2.0,2.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,False,False,True,False,False,False,False,49.0,162.0,7.0,1.0
10868.0,1951.0,70792.0,0.0,0.0,82.0,0.0,344.0,45.0,556.0,104.0,11.0,114.0,2.0,3.0,4.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,True,False,74.0,1272.0,17.0,0.0
10676.0,1982.0,63211.0,0.0,0.0,3.0,0.0,145.0,81.0,459.0,120.5,26.0,126.5,2.0,3.0,8.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,True,False,False,False,False,False,True,False,False,False,False,43.0,1173.0,18.0,0.0
2495.0,1974.0,83891.0,0.0,1.0,24.0,0.0,217.0,38.0,350.0,111.0,81.0,15.0,1.0,4.0,7.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,False,False,True,False,False,False,False,51.0,816.0,21.0,1.0
7842.0,1968.0,36065.0,1.0,1.0,54.0,0.0,18.0,7.0,34.0,10.0,2.0,3.0,3.0,3.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,57.0,74.0,6.0,2.0
9955.0,1954.0,39898.0,0.0,1.0,20.0,0.0,69.0,8.0,26.0,12.0,7.0,12.0,2.0,3.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,71.0,134.0,7.0,1.0
6663.0,1940.0,51141.0,0.0,0.0,96.0,0.0,144.0,0.0,7.0,0.0,0.0,6.0,1.0,3.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,True,False,False,False,85.0,157.0,8.0,0.0
2162.0,1976.0,56939.0,0.0,1.0,19.0,0.0,256.0,34.0,103.0,90.0,29.0,49.0,2.0,3.0,3.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,49.0,561.0,16.0,1.0
3434.0,1951.0,80872.0,0.0,0.0,60.0,0.0,483.0,72.0,556.0,94.0,12.0,108.0,1.0,4.0,4.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,74.0,1336.0,18.0,0.0
7919.0,1976.0,72335.0,0.0,0.0,2.0,0.0,1225.0,81.0,556.0,28.0,21.0,0.0,1.0,10.0,4.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,True,False,False,False,False,False,True,False,False,49.0,2092.0,22.0,0.0
5626.0,1964.0,61798.0,0.0,0.0,13.0,0.0,338.0,4.0,89.0,11.0,8.0,13.0,1.0,4.0,2.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,True,False,False,False,61.0,463.0,15.0,0.0
6428.0,1950.0,76842.0,0.0,0.0,37.0,0.0,605.0,10.0,345.0,84.0,54.0,32.0,1.0,1.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,75.0,1130.0,16.0,0.0
8514.0,1976.0,29478.0,1.0,0.0,59.0,0.0,8.0,0.0,7.0,3.0,1.0,1.0,1.0,1.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,49.0,20.0,4.0,1.0
10448.0,1956.0,46998.0,0.0,1.0,55.0,0.0,172.0,41.0,86.0,45.0,6.0,27.0,5.0,5.0,3.0,5.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,69.0,377.0,13.0,1.0
2109.0,1990.0,96843.0,0.0,0.0,60.0,0.0,448.0,71.0,556.0,40.0,17.0,17.0,1.0,6.0,10.0,10.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,False,False,True,False,False,False,False,False,False,True,False,False,False,35.0,1544.0,27.0,0.0
7530.0,1950.0,56551.0,1.0,1.0,48.0,0.0,67.0,4.0,32.0,17.0,2.0,16.0,3.0,2.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,75.0,138.0,7.0,2.0
8925.0,1965.0,70053.0,0.0,1.0,38.0,0.0,512.0,53.0,98.0,81.0,81.0,89.0,3.0,8.0,5.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,False,False,True,False,False,False,False,60.0,1012.0,23.0,1.0
3009.0,1962.0,71670.0,0.0,0.0,8.0,0.0,1225.0,16.0,128.0,0.0,0.0,126.5,1.0,5.0,3.0,6.0,6.0,0.0,1.0,0.0,1.0,1.0,1.0,False,False,False,False,True,False,False,False,False,False,False,True,False,63.0,1766.0,14.0,0.0
6355.0,1978.0,44359.0,1.0,1.0,19.0,0.0,20.0,0.0,14.0,7.0,3.0,1.0,3.0,2.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,47.0,45.0,6.0,2.0
3517.0,1952.0,40887.0,1.0,0.6383104585066235,32.0,0.0,50.0,4.0,44.0,10.0,10.0,43.0,3.0,3.0,1.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,True,False,False,False,False,False,False,True,False,False,False,73.0,161.0,7.0,1.6383104585066235
1158.0,1966.0,48877.0,0.0,1.0,27.0,0.0,102.0,1.0,15.0,2.0,0.0,24.0,1.0,3.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,59.0,144.0,7.0,1.0
6203.0,1947.0,74485.0,0.0,0.0,58.0,0.0,499.0,81.0,556.0,120.5,49.0,49.0,1.0,6.0,7.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,78.0,1734.0,25.0,0.0
7165.0,1972.0,64474.0,0.0,1.0,59.0,0.0,381.0,35.0,172.0,56.0,81.0,93.0,2.0,8.0,2.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,53.0,823.0,20.0,1.0
3595.0,1963.0,77226.0,0.0,1.0,29.0,0.0,631.0,43.0,239.0,120.5,76.0,21.0,2.0,6.0,8.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,62.0,1138.0,26.0,1.0
8537.0,1949.0,72643.0,0.0,0.0,60.0,0.0,526.0,80.0,553.0,120.5,81.0,53.0,1.0,3.0,10.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,False,False,True,False,False,False,False,False,False,False,False,True,False,76.0,1429.0,20.0,0.0
4331.0,1978.0,85738.0,0.0,0.0,41.0,0.0,913.0,26.0,376.0,17.0,26.0,13.0,1.0,3.0,6.0,11.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,False,True,False,False,False,False,False,False,True,False,False,47.0,1371.0,20.0,0.0
6281.0,1966.0,55686.0,0.0,1.0,27.0,0.0,673.0,0.0,199.0,37.0,47.0,26.0,2.0,6.0,3.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,59.0,982.0,14.0,1.0
4338.0,1983.0,39062.0,1.0,0.0,28.0,0.0,23.0,0.0,9.0,0.0,0.0,12.0,1.0,1.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,42.0,44.0,4.0,1.0
2452.0,1971.0,34600.0,1.0,1.0,8.0,0.0,199.0,33.0,60.0,8.0,3.0,15.0,5.0,5.0,2.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,True,False,False,False,False,False,False,False,True,False,False,54.0,318.0,12.0,2.0
9507.0,1975.0,40794.0,0.0,1.0,18.0,0.0,261.0,23.0,73.0,4.0,23.0,50.0,2.0,6.0,3.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,50.0,434.0,14.0,1.0
8360.0,1971.0,54690.0,1.0,1.0,76.0,0.0,111.0,16.0,37.0,7.0,9.0,18.0,3.0,3.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,54.0,198.0,9.0,2.0
10311.0,1969.0,4428.0,0.0,1.0,0.0,0.0,16.0,4.0,12.0,2.0,4.0,126.5,0.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,56.0,359.0,25.0,1.0
5117.0,1963.0,32632.0,0.0,0.0,32.0,0.0,63.0,81.0,137.0,120.5,19.0,53.0,2.0,4.0,4.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,62.0,576.0,16.0,0.0
4867.0,1968.0,38236.0,1.0,1.0,2.0,0.0,58.0,0.0,18.0,2.0,0.0,10.0,4.0,3.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,True,False,False,False,57.0,88.0,7.0,2.0
9289.0,1979.0,36781.0,1.0,0.0,16.0,0.0,29.0,1.0,17.0,0.0,3.0,13.0,1.0,2.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,True,False,False,False,False,False,True,False,False,False,False,46.0,63.0,5.0,1.0
10913.0,1984.0,31385.0,1.0,0.0,56.0,0.0,3.0,2.0,12.0,0.0,1.0,9.0,1.0,1.0,0.0,2.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,False,False,False,True,False,False,False,False,False,True,False,False,False,41.0,27.0,3.0,1.0
3032.0,1984.0,24570.0,1.0,0.0,97.0,0.0,28.0,34.0,62.0,11.0,14.0,44.0,3.0,4.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,41.0,193.0,8.0,1.0
8524.0,1974.0,25509.0,1.0,0.0,15.0,0.0,40.0,3.0,30.0,10.0,7.0,11.0,3.0,3.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,True,False,False,True,False,False,False,False,False,51.0,101.0,6.0,1.0
3334.0,1951.0,94642.0,0.0,0.0,35.0,0.0,879.0,81.0,556.0,106.0,81.0,126.5,0.0,5.0,7.0,9.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,74.0,2211.0,21.0,0.0
4470.0,1962.0,58646.0,0.0,1.0,3.0,0.0,62.0,1.0,44.0,6.0,5.0,22.0,1.0,2.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,False,False,True,False,False,False,False,63.0,140.0,7.0,1.0
1406.0,1975.0,53201.0,1.0,1.0,49.0,0.0,280.0,7.0,81.0,20.0,0.0,27.0,6.0,6.0,3.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,50.0,415.0,14.0,2.0
8619.0,1957.0,21994.0,0.0,1.0,4.0,0.0,9.0,0.0,6.0,3.0,1.0,3.0,1.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,68.0,22.0,3.0,1.0
10821.0,1978.0,57113.0,1.0,1.0,45.0,0.0,182.0,4.0,33.0,0.0,2.0,42.0,6.0,4.0,1.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,47.0,263.0,10.0,2.0
4552.0,1991.0,51373.0,0.0,0.0,37.0,0.0,83.0,2.0,101.0,64.0,26.0,117.0,1.0,3.0,5.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,34.0,393.0,11.0,0.0
898.0,1986.0,23477.0,1.0,0.0,39.0,0.0,38.0,15.0,54.0,3.0,8.0,29.0,3.0,3.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,39.0,147.0,7.0,1.0
9797.0,1956.0,58116.0,0.0,1.0,38.0,0.0,228.0,19.0,130.0,4.0,11.0,51.0,2.0,3.0,3.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,69.0,443.0,14.0,1.0
10949.0,1963.0,72968.0,0.0,0.0,8.0,0.0,1092.0,37.0,556.0,120.5,37.0,55.0,1.0,5.0,5.0,8.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,True,False,False,True,False,False,False,False,False,62.0,1958.0,18.0,0.0
8212.0,1971.0,39791.0,0.0,1.0,89.0,0.0,85.0,15.0,27.0,13.0,13.0,21.0,2.0,3.0,1.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,False,False,True,False,False,False,False,54.0,174.0,8.0,1.0
6248.0,1947.0,91712.0,0.0,0.0,47.0,0.0,1225.0,24.0,556.0,94.0,29.0,48.0,0.0,9.0,7.0,11.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,False,False,False,True,False,False,False,False,False,True,False,False,False,78.0,2217.0,27.0,0.0
10164.0,1958.0,94472.0,0.0,1.0,75.0,0.0,1017.0,33.0,417.0,108.0,81.0,16.0,1.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,67.0,1691.0,15.0,1.0
4547.0,1960.0,13672.0,1.0,1.0,86.0,0.0,6.0,2.0,9.0,2.0,1.0,5.0,2.0,1.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,65.0,25.0,4.0,2.0
6815.0,1980.0,96547.0,0.0,0.0,4.0,0.0,448.0,21.0,125.0,52.0,81.0,62.0,0.0,7.0,6.0,8.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,True,False,False,False,False,False,False,False,True,False,False,False,False,45.0,809.0,21.0,0.0
4122.0,1975.0,79205.0,0.0,0.0,73.0,0.0,504.0,23.0,117.0,120.5,28.0,44.0,1.0,6.0,5.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,False,False,True,False,False,False,False,False,True,False,False,False,False,50.0,895.0,15.0,0.0
10841.0,1975.0,56559.0,0.0,1.0,46.0,0.0,226.0,22.0,133.0,41.0,31.0,31.0,3.0,4.0,3.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,True,False,False,50.0,484.0,15.0,1.0
5370.0,1973.0,32644.0,1.0,0.6402405492321463,38.0,0.0,239.0,3.0,141.0,0.0,7.0,23.0,4.0,7.0,1.0,6.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,52.0,413.0,14.0,1.6402405492321463
176.0,1980.0,67506.0,0.0,1.0,73.0,0.0,90.0,38.0,67.0,33.0,36.0,67.0,1.0,4.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,45.0,331.0,11.0,1.0
4860.0,1970.0,24206.0,1.0,0.0,66.0,0.0,7.0,2.0,8.0,3.0,2.0,3.0,1.0,1.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,55.0,25.0,4.0,1.0
10757.0,1967.0,28420.0,1.0,0.0,36.0,0.0,4.0,2.0,5.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,True,False,False,False,False,False,58.0,13.0,3.0,1.0
4023.0,1970.0,22979.0,1.0,0.0,29.0,0.0,16.0,17.0,19.0,20.0,21.0,22.0,3.0,3.0,2.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,True,False,False,False,False,False,True,False,False,False,False,55.0,115.0,7.0,1.0
6679.0,1966.0,33279.0,0.0,0.0,29.0,0.0,10.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,59.0,16.0,3.0,0.0
9923.0,1972.0,46423.0,1.0,1.0,6.0,0.0,68.0,0.0,16.0,0.0,0.0,8.0,3.0,2.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,False,False,False,True,False,False,False,53.0,92.0,6.0,2.0
